state,latitude,longitude,date,rainfall_mm,river_level_mm,floodrisk
Tamil Nadu,10.5222,77.4112,06/10/2024,10,3336,
West Bengal,23.4883,89.5825,10/08/2024,43.7,3689,
Bihar,26.1976,85.0852,18/07/2024,36.2,4244,
Gujarat,23.4562,72.2625,09/06/2024,36.3,3900,
Kerala,10.9705,75.4231,29/09/2024,67,4329,
Assam,26.1946,91.347,27/06/2024,30.2,4055,
Karnataka,16.1627,75.2296,07/06/2024,94.3,4298,
Uttar Pradesh,26.3085,79.8422,05/07/2024,2.4,3557,
Maharashtra,19.397,74.2013,03/08/2024,72.9,4121,
Gujarat,23.027,72.1243,13/08/2024,97.5,4074,
Assam,25.7324,92.4313,09/07/2024,93.2,5166,
Assam,26.6878,92.0634,14/11/2024,26.5,4295,
Tamil Nadu,10.2257,77.7134,30/09/2024,24.2,3440,
Odisha,20.4439,84.964,08/11/2024,60.7,4727,
Kerala,11.2147,75.5598,28/08/2024,10.1,3878,
Uttar Pradesh,25.4823,82.3088,25/11/2024,19.4,4178,
Gujarat,20.9969,72.3158,08/11/2024,4.6,3256,
Gujarat,21.9087,71.8059,22/08/2024,100.6,4320,
West Bengal,23.6378,87.0398,14/07/2024,101.4,4029,
Gujarat,21.7737,71.1488,01/07/2024,42.4,3709,
Karnataka,16.5477,75.2533,17/06/2024,59.3,3900,
Gujarat,22.9335,70.709,14/08/2024,159.5,5056,
Maharashtra,18.7321,74.9865,24/08/2024,82,4667,
Karnataka,14.0799,76.5768,07/10/2024,0,3075,
Gujarat,22.4837,71.818,27/11/2024,0,3310,
West Bengal,23.1895,86.9012,20/09/2024,12,3631,
Gujarat,23.724,72.1623,25/06/2024,0,3516,
West Bengal,22.0545,88.1553,07/11/2024,1.6,3743,
Bihar,24.8101,86.1975,22/11/2024,34.4,4320,
Karnataka,15.4317,76.2814,29/10/2024,0,3469,
Maharashtra,19.8193,74.2371,12/08/2024,0,3368,
Odisha,20.4553,83.5431,17/09/2024,189.6,5616,
West Bengal,21.3399,87.0924,25/06/2024,0,3913,
Kerala,8.9224,75.2162,13/10/2024,13.2,3483,
Karnataka,14.4089,75.5551,04/10/2024,46.4,3790,
Gujarat,22.3473,70.1865,24/11/2024,2.4,3752,
West Bengal,21.4385,89.5766,05/10/2024,4.4,3506,
Karnataka,15.9082,75.9467,06/11/2024,9.8,3381,
Odisha,21.2362,83.5359,05/07/2024,77.6,4255,
West Bengal,21.5429,88.0886,18/09/2024,22.2,4080,
Karnataka,16.0097,76.4815,14/10/2024,22.3,3354,
Assam,26.2696,90.9596,26/06/2024,85.4,5285,
Kerala,10.0159,75.3716,04/06/2024,53,4208,
Uttar Pradesh,28.038,81.1333,22/07/2024,17.2,4016,
Maharashtra,21.0849,74.3679,01/11/2024,1.2,3361,
Kerala,9.6103,77.7424,02/07/2024,53.8,4411,
Tamil Nadu,11.5277,79.2751,20/11/2024,19,3223,
Gujarat,22.0782,70.7294,29/06/2024,96.3,4127,
Uttar Pradesh,27.7455,80.3686,12/06/2024,81.4,4685,
Tamil Nadu,10.1176,78.1796,20/08/2024,49.7,3935,
Gujarat,22.2314,70.2545,05/07/2024,67.8,4529,
Maharashtra,20.0501,76.2839,03/09/2024,65.7,4292,
Maharashtra,20.2664,74.3263,09/09/2024,24.8,3620,
Gujarat,22.836,70.2425,29/09/2024,74.7,3932,
Maharashtra,19.2954,76.9939,13/08/2024,12.9,3876,
Maharashtra,20.768,74.5724,14/11/2024,33.8,3485,
West Bengal,22.5001,87.3437,29/09/2024,32.1,3928,
Tamil Nadu,11.3899,78.1667,28/08/2024,14,3328,
Bihar,26.0051,85.5966,20/09/2024,93.1,4242,
Maharashtra,18.3476,75.9322,11/09/2024,81.8,3849,
West Bengal,24.0641,87.1244,10/06/2024,108.6,5056,
Assam,26.1718,91.7722,04/06/2024,45.1,4337,
Maharashtra,19.706,76.5164,01/09/2024,28.4,3609,
Gujarat,23.681,70.9756,03/08/2024,65.1,4279,
Odisha,21.3785,85.6298,23/07/2024,103.9,4304,
Odisha,20.7806,85.8367,17/10/2024,0,3716,
Kerala,9.7817,77.5397,28/09/2024,105.4,4087,
Uttar Pradesh,27.3649,82.0262,03/06/2024,102.1,4559,
Karnataka,13.9351,75.4562,29/08/2024,111.5,4688,
Karnataka,15.8135,76.7392,23/11/2024,20.5,3487,
Maharashtra,19.1997,76.3848,28/07/2024,46.2,3772,
Gujarat,22.3484,69.7555,15/06/2024,17.9,3476,
Odisha,22.3407,83.9939,18/07/2024,54,4042,
West Bengal,21.3096,88.0999,10/10/2024,23.4,4061,
Gujarat,22.7084,72.0827,24/07/2024,57.9,4029,
Kerala,8.6041,76.306,23/09/2024,75.2,4567,
Kerala,9.6767,75.175,28/11/2024,39.1,4506,
Uttar Pradesh,27.5347,79.4657,15/06/2024,50.8,4222,
West Bengal,22.336,87.9603,14/10/2024,2.2,3450,
Bihar,26.1837,85.8474,12/09/2024,92.5,4693,
Gujarat,22.0596,70.861,07/08/2024,50.7,3539,
Gujarat,20.9484,72.6232,29/10/2024,19.6,3676,
West Bengal,22.9069,89.4956,11/07/2024,64.6,4710,
Gujarat,22.5358,71.5671,12/10/2024,0,3329,
Odisha,19.9268,84.1916,29/09/2024,37.1,4150,
Odisha,21.495,84.4167,25/08/2024,89,4703,
Uttar Pradesh,26.177,81.6018,19/09/2024,45.7,3922,
West Bengal,24.0336,87.9055,02/08/2024,41.7,3788,
Uttar Pradesh,25.7812,79.8473,29/09/2024,9.8,3722,
Bihar,25.875,85.9099,27/06/2024,0,3718,
Maharashtra,21.031,74.8563,29/07/2024,69,4059,
Kerala,9.688,75.0102,17/08/2024,99.9,4656,
Maharashtra,21.1676,76.4535,08/06/2024,94.4,4189,
Bihar,24.6086,86.1993,11/10/2024,7,3866,
Gujarat,23.3299,70.8662,28/07/2024,67.8,4451,
West Bengal,22.6879,89.592,05/09/2024,73.7,4436,
Odisha,20.9078,84.607,12/07/2024,44.5,4194,
Assam,26.1776,90.3118,04/11/2024,12.1,3927,
Bihar,25.6389,85.1672,07/10/2024,18.9,4434,
Bihar,24.6622,86.4454,10/11/2024,4.2,3894,
Gujarat,23.5453,70.5905,01/08/2024,100.8,5351,
Odisha,21.1715,84.4924,26/07/2024,80.6,4708,
Kerala,10.9364,77.8418,28/07/2024,77.6,4231,
Karnataka,16.7812,75.4828,29/06/2024,92.6,4397,
Kerala,9.7885,76.9255,27/11/2024,42.9,3792,
Bihar,26.5794,86.138,21/09/2024,33.5,4101,
Tamil Nadu,10.0185,78.2119,03/09/2024,54.4,3459,
Tamil Nadu,9.7966,77.2649,08/06/2024,75.2,4040,
Kerala,9.8569,77.5757,05/08/2024,0,3826,
Assam,26.2611,92.1786,25/08/2024,9.7,4323,
Assam,27.497,90.3687,26/06/2024,5.2,3881,
Tamil Nadu,11.5102,77.3138,07/08/2024,119.6,4500,
West Bengal,23.4301,87.7881,31/08/2024,118.7,4520,
Maharashtra,18.8392,77.196,28/06/2024,1.2,3564,
Uttar Pradesh,25.3219,81.0883,31/10/2024,2,3648,
Bihar,25.7727,84.8209,23/06/2024,59.6,4593,
Tamil Nadu,11.0948,78.034,23/09/2024,127.8,4830,
Tamil Nadu,11.1609,78.8749,10/09/2024,102.4,4122,
Karnataka,15.2926,76.3979,25/11/2024,0,3102,
West Bengal,22.3983,89.0389,01/11/2024,10.8,3526,
Karnataka,15.3021,74.7667,13/09/2024,19.2,3440,
Assam,27.2047,91.1276,20/10/2024,29.3,4075,
Kerala,11.4881,77.4653,02/11/2024,19.9,3585,
Odisha,19.7957,84.1768,04/06/2024,90.1,5094,
Karnataka,13.8014,76.5262,12/11/2024,7,3123,
Maharashtra,18.672,74.5338,28/07/2024,49.1,3888,
Bihar,26.533,84.2069,13/11/2024,0.8,3823,
Bihar,25.4738,84.7546,16/08/2024,76.1,4828,
Karnataka,15.3475,75.4992,22/11/2024,19.3,3222,
West Bengal,22.277,88.7585,18/09/2024,11.5,3593,
Gujarat,23.7082,72.2715,07/10/2024,0,3597,
Maharashtra,20.9814,75.8984,01/11/2024,4.3,3414,
Tamil Nadu,10.0078,79.0658,27/07/2024,41.9,3390,
Uttar Pradesh,25.6802,81.69,26/09/2024,10.6,3676,
Gujarat,20.996,72.0505,28/07/2024,56,3568,
Karnataka,14.8434,75.4259,15/10/2024,4.2,3241,
Karnataka,15.9577,74.3587,21/09/2024,39.4,3795,
Assam,24.8021,91.3802,01/11/2024,0,4071,
Maharashtra,20.6525,77.0909,12/10/2024,28.1,3721,
Maharashtra,18.2328,75.2339,15/07/2024,54.7,4468,
Tamil Nadu,10.7561,78.6317,20/06/2024,69.1,4101,
Tamil Nadu,12.52,77.4921,20/08/2024,94.3,4723,
Assam,25.5483,91.006,29/10/2024,0.3,3924,
Assam,25.6536,92.6089,22/08/2024,79.3,5596,
West Bengal,23.2927,86.9422,20/08/2024,25.1,4006,
West Bengal,21.4811,87.6224,15/07/2024,128.5,5266,
Gujarat,20.945,70.4283,13/08/2024,25.2,3677,
West Bengal,23.3805,87.9466,18/08/2024,72.1,4756,
Uttar Pradesh,27.2025,80.0005,31/07/2024,48.8,4673,
Assam,24.8782,91.8853,17/06/2024,0,4153,
Maharashtra,20.1985,76.6897,27/07/2024,132.8,5188,
Gujarat,21.7476,69.8278,01/11/2024,2.4,3365,
Tamil Nadu,11.4557,79.0822,25/08/2024,43,3723,
Karnataka,16.1779,76.7399,09/11/2024,0,3742,
Uttar Pradesh,27.4891,81.9449,28/08/2024,81.7,4318,
Kerala,9.0504,76.3,07/10/2024,15.1,3548,
Uttar Pradesh,27.763,81.2054,07/07/2024,31.3,4374,
Tamil Nadu,10.7741,78.4493,05/06/2024,33,3636,
Assam,27.599,91.1907,03/10/2024,4.9,4157,
Maharashtra,20.1042,76.1395,10/10/2024,14,3298,
Karnataka,16.5772,76.659,01/07/2024,92.1,3894,
Maharashtra,19.8628,76.8365,07/09/2024,68.4,3625,
Tamil Nadu,10.2241,79.3166,07/06/2024,17,3551,
Uttar Pradesh,26.3813,80.7467,08/08/2024,119.4,5212,
Odisha,21.2618,84.0875,25/11/2024,0,3882,
Gujarat,20.8249,72.1108,05/08/2024,92.8,3737,
Uttar Pradesh,25.3049,82.3387,22/08/2024,14.1,3804,
Tamil Nadu,11.0522,77.9525,07/08/2024,61.3,4075,
Kerala,9.7229,76.1931,21/11/2024,0.8,3386,
Maharashtra,18.8588,74.9229,18/11/2024,1.5,3760,
Gujarat,23.028,70.8181,11/07/2024,68.2,3866,
Assam,26.1462,93.0187,15/09/2024,179.2,6452,
Odisha,21.3436,85.6614,25/10/2024,10.1,3620,
Maharashtra,20.9687,76.9154,21/09/2024,31.5,3827,
Kerala,10.3184,77.4345,07/08/2024,79.5,4629,
Gujarat,23.7748,71.1793,29/06/2024,47.8,4046,
Gujarat,21.7537,72.4233,30/07/2024,88.7,4572,
Tamil Nadu,12.5838,78.6927,13/10/2024,31.8,3660,
Uttar Pradesh,26.2985,80.6522,27/11/2024,0,3528,
Karnataka,14.5951,75.9024,16/08/2024,105.2,3955,
Odisha,21.1463,83.3291,23/08/2024,61,4861,
Maharashtra,20.0769,75.866,19/10/2024,0,3266,
Tamil Nadu,12.2283,77.9494,15/11/2024,16.5,3210,
Uttar Pradesh,26.9845,80.2403,01/06/2024,57.5,4868,
Tamil Nadu,9.8776,79.9271,17/07/2024,75.3,3876,
Karnataka,14.5326,75.4464,26/09/2024,106.9,3721,
Assam,27.3006,91.7439,06/09/2024,0,3939,
West Bengal,22.2667,88.8326,28/09/2024,47.5,4186,
Karnataka,16.1374,74.8802,14/08/2024,51,3659,
Kerala,8.7897,77.3043,08/11/2024,0,3337,
Odisha,20.3146,85.4229,30/10/2024,9,3549,
Uttar Pradesh,28.1504,80.7763,04/06/2024,28.9,3901,
Assam,26.4807,90.8444,27/06/2024,94.9,5170,
Bihar,26.2983,85.3622,25/07/2024,68.1,4492,
West Bengal,21.4544,88.1072,15/07/2024,90,4639,
Assam,25.8971,91.2322,21/09/2024,30.8,4838,
Gujarat,22.8055,70.4143,05/10/2024,12.5,3452,
Assam,25.3912,91.5116,27/08/2024,159.1,5918,
Assam,25.297,92.7236,17/09/2024,70.6,4908,
Tamil Nadu,9.864,77.7795,04/06/2024,39.1,3545,
Assam,26.1866,92.9314,17/07/2024,47.7,4306,
Maharashtra,18.3746,75.9442,05/07/2024,100.7,3900,
Uttar Pradesh,26.1106,80.5353,05/09/2024,67,4141,
Tamil Nadu,12.3732,78.8053,21/06/2024,50.4,3567,
Maharashtra,18.9667,74.2402,06/08/2024,92.2,4083,
West Bengal,21.797,87.8652,19/10/2024,6.6,3738,
Gujarat,21.703,72.0951,25/10/2024,21.5,3625,
Assam,25.997,91.0386,24/10/2024,29.2,4264,
Kerala,9.7786,77.6563,20/06/2024,106.3,4680,
Assam,26.9384,90.9294,27/09/2024,0,3840,
Assam,25.0859,92.4456,01/09/2024,64.5,4641,
Tamil Nadu,12.053,78.5918,02/09/2024,143.8,3951,
Assam,26.1763,93.1604,09/09/2024,93.1,5443,
Karnataka,16.5252,76.1758,07/08/2024,37.5,3445,
Assam,27.3055,90.91,23/07/2024,23.2,4089,
Odisha,21.6835,84.7376,23/11/2024,2.7,4074,
West Bengal,23.9997,89.3812,28/09/2024,110.8,4445,
Odisha,19.9668,85.8829,30/06/2024,42.7,3896,
West Bengal,22.2452,89.4089,04/08/2024,57.2,3830,
Assam,27.2341,90.6115,18/10/2024,7,4514,
West Bengal,23.5729,87.1518,28/09/2024,75.1,4705,
Kerala,9.4192,76.0974,02/06/2024,67.4,3853,
West Bengal,22.7095,87.3996,22/07/2024,78,4712,
West Bengal,22.588,89.4606,17/10/2024,16.2,3654,
Gujarat,22.478,69.8206,28/08/2024,67.3,3560,
Karnataka,14.1567,74.2617,24/10/2024,0,3149,
Tamil Nadu,10.4635,77.8325,20/07/2024,100.7,4846,
Odisha,20.0341,83.7486,15/08/2024,56.1,3903,
Uttar Pradesh,25.4043,81.2868,17/07/2024,122.5,4296,
Uttar Pradesh,27.2732,79.9154,20/08/2024,32.8,4082,
Gujarat,22.7728,70.3802,11/06/2024,39.7,3840,
Bihar,26.9602,86.3153,22/10/2024,14.3,3799,
West Bengal,23.8754,88.4198,24/09/2024,56.1,4579,
West Bengal,23.6162,88.5225,05/07/2024,0,3565,
Kerala,9.4081,76.9285,17/06/2024,61.1,4110,
Gujarat,22.3759,71.1598,20/08/2024,76,3754,
Karnataka,15.7985,76.4284,27/06/2024,20.6,3516,
Kerala,10.034,75.1783,20/07/2024,0,3564,
Uttar Pradesh,26.0413,81.3021,31/08/2024,34.5,4017,
Odisha,21.0316,85.9835,19/09/2024,44,4509,
Bihar,25.0425,86.1063,05/07/2024,27.6,3919,
Assam,27.4026,91.8864,11/11/2024,20.1,4427,
Odisha,20.5595,83.9166,10/06/2024,109,4511,
Tamil Nadu,10.3376,79.8452,30/07/2024,50.2,4003,
Kerala,10.6135,76.8694,27/06/2024,6.3,3866,
Karnataka,16.5873,76.1423,04/11/2024,0,3265,
Bihar,24.4761,85.4342,09/08/2024,74.4,4624,
Odisha,20.5982,85.044,31/07/2024,56.1,3881,
Odisha,20.5846,84.9385,06/08/2024,29.1,4045,
West Bengal,21.2978,88.5155,15/06/2024,80,4427,
Kerala,10.8207,76.3786,14/06/2024,65.9,4175,
Kerala,9.3049,76.6808,29/10/2024,21.1,3962,
Karnataka,15.163,74.9012,08/11/2024,23.2,3775,
Karnataka,14.0877,76.3707,30/07/2024,0,3215,
Karnataka,15.185,75.6539,24/08/2024,1.8,3070,
Karnataka,16.6698,76.2834,02/07/2024,78.8,3821,
Odisha,20.637,85.4475,19/07/2024,90.2,4616,
Uttar Pradesh,25.3994,81.4258,20/08/2024,81.8,4117,
Karnataka,14.0156,74.8094,12/09/2024,17.6,3546,
Kerala,10.1686,77.9403,11/10/2024,20.1,4214,
Kerala,10.5391,77.5814,06/11/2024,40.6,4435,
Uttar Pradesh,25.7354,79.6024,24/09/2024,61.2,4350,
Bihar,25.4266,83.8475,06/08/2024,81.7,5126,
Gujarat,23.1673,70.0882,20/08/2024,115.3,3876,
Tamil Nadu,10.4197,77.2294,12/09/2024,79.6,4039,
Odisha,20.4765,84.5366,06/07/2024,0,3671,
Tamil Nadu,11.967,79.9822,27/06/2024,0,3562,
Assam,26.5669,91.2475,21/10/2024,13.9,4258,
Assam,27.1111,91.205,17/08/2024,94.3,5706,
Karnataka,15.0031,76.7468,12/08/2024,68.3,3695,
Maharashtra,19.5441,77.0725,23/10/2024,5.9,3551,
Kerala,10.0676,77.2908,06/11/2024,22.2,4082,
Gujarat,23.1513,70.6606,25/07/2024,89.9,4546,
Odisha,20.5293,83.4047,20/11/2024,14.5,3842,
Bihar,26.9544,85.5629,06/07/2024,50.5,4347,
Bihar,26.0548,85.816,07/06/2024,55.5,4227,
Bihar,26.1426,86.2349,18/11/2024,38,4421,
Tamil Nadu,12.041,78.6028,17/06/2024,38.5,3459,
Bihar,26.9795,85.1523,22/06/2024,24.3,4076,
Assam,26.0861,91.5418,17/09/2024,43.6,4257,
West Bengal,21.2173,88.821,04/09/2024,150.7,4565,
Kerala,9.1993,77.1046,08/08/2024,117.1,4989,
West Bengal,23.9638,89.6288,09/11/2024,14,3740,
West Bengal,21.559,86.9708,29/06/2024,61.9,4270,
West Bengal,21.6823,88.1198,19/11/2024,28.2,4076,
Kerala,9.0083,75.3805,25/08/2024,112.1,5517,
Maharashtra,18.2877,74.6566,11/10/2024,23.5,3433,
Odisha,22.0088,83.1933,12/11/2024,0.9,3971,
Uttar Pradesh,26.3087,81.9916,15/07/2024,40.5,4354,
Assam,24.7714,92.5056,29/09/2024,28.2,4147,
Bihar,26.2757,86.1264,22/08/2024,45.5,4372,
Karnataka,14.053,76.8477,07/11/2024,40,4189,
Assam,26.4424,91.6561,01/07/2024,49.7,4898,
Tamil Nadu,10.9069,77.5105,09/08/2024,37.7,3445,
West Bengal,23.394,88.6266,25/11/2024,0,3575,
Gujarat,21.3304,70.9697,10/06/2024,118.5,3991,
Bihar,24.5248,84.8068,04/06/2024,86.6,5070,
Uttar Pradesh,27.2689,82.3337,02/11/2024,14,4028,
Bihar,24.4176,84.3428,04/09/2024,56.2,4774,
Kerala,10.6053,77.1942,05/08/2024,37.7,3662,
Maharashtra,20.9028,75.6681,09/07/2024,115.5,4032,
Tamil Nadu,11.9692,77.781,15/07/2024,18.1,3221,
Bihar,24.7366,83.847,09/07/2024,0,4002,
Gujarat,22.1333,71.6211,01/08/2024,47.3,3815,
Maharashtra,18.4679,74.5809,16/08/2024,0,3788,
Odisha,19.8981,84.8387,23/07/2024,49.9,4294,
Bihar,26.5705,86.516,03/06/2024,28.8,3992,
Tamil Nadu,11.4801,78.5773,28/07/2024,52.4,3734,
Karnataka,15.4969,76.3038,28/09/2024,70.7,4558,
Maharashtra,18.8086,75.8407,31/08/2024,63.4,4405,
Karnataka,13.8702,76.6423,21/11/2024,25.5,3415,
Uttar Pradesh,28.2716,81.6066,16/09/2024,42.9,4067,
Gujarat,23.4376,71.7821,24/08/2024,60.5,3822,
Bihar,25.3748,86.1652,18/06/2024,42.6,4043,
Karnataka,15.5835,74.2723,31/08/2024,36.7,4012,
Bihar,25.4344,85.6156,20/08/2024,15.5,4103,
Assam,27.2948,92.6044,05/10/2024,4.6,3914,
Bihar,24.6762,85.8324,08/07/2024,75.1,4605,
Odisha,19.9995,83.6226,18/07/2024,76.4,4165,
Kerala,11.468,77.7865,20/09/2024,41.4,3634,
Uttar Pradesh,27.2409,82.3098,12/10/2024,33.5,3874,
Uttar Pradesh,28.1987,82.028,20/11/2024,11.2,3881,
Kerala,9.9865,77.7449,03/06/2024,83.3,4209,
Karnataka,16.7213,75.9825,14/08/2024,105.5,3772,
Odisha,22.1754,85.6277,24/06/2024,48.3,4437,
Gujarat,21.6082,71.1038,01/09/2024,46.1,3758,
Gujarat,23.6584,72.1398,14/09/2024,46.2,4367,
Odisha,22.2859,83.4444,19/08/2024,83.3,4074,
Uttar Pradesh,26.8544,80.3608,30/08/2024,74.6,4136,
Maharashtra,19.0254,76.4828,22/09/2024,74.7,4659,
Kerala,8.8686,75.5933,24/06/2024,85.4,4629,
Maharashtra,19.8764,75.1617,28/08/2024,76.9,4743,
Bihar,24.9426,84.7532,23/09/2024,122.7,4689,
Odisha,19.6561,85.1401,03/10/2024,42.7,4174,
Assam,25.3583,90.2617,16/11/2024,0,4023,
Assam,26.578,90.337,05/07/2024,93.2,5070,
Karnataka,16.1279,74.8526,26/08/2024,69.4,4190,
Odisha,21.8234,83.7055,27/08/2024,82.7,4573,
Uttar Pradesh,25.6268,80.8407,22/09/2024,82.7,4366,
Uttar Pradesh,27.2431,79.878,11/08/2024,33.7,4172,
Tamil Nadu,10.6405,78.4178,04/09/2024,62.6,4057,
Karnataka,16.4419,75.9848,21/11/2024,11.6,3705,
Uttar Pradesh,25.6268,79.5666,30/09/2024,28.8,3944,
Karnataka,15.5678,74.9056,21/08/2024,106.9,4988,
Bihar,26.608,84.676,15/07/2024,167.8,5881,
Kerala,10.105,75.1944,13/07/2024,44.2,3813,
Kerala,8.9175,75.0231,26/07/2024,0,3494,
Bihar,26.4967,85.8197,19/10/2024,12.9,3757,
Uttar Pradesh,27.6494,81.3406,02/08/2024,3.6,3726,
Assam,26.5374,91.8123,21/08/2024,0,4108,
Tamil Nadu,10.5537,77.5521,17/10/2024,22.7,3183,
Assam,25.2624,91.8134,22/09/2024,106.2,4499,
Assam,26.7594,90.5735,21/09/2024,103.3,5364,
Assam,26.1299,91.8757,13/10/2024,7.9,4313,
Tamil Nadu,12.5412,78.1352,17/07/2024,40.8,3795,
Assam,26.4506,92.4532,28/06/2024,46.6,4793,
Odisha,21.3374,83.7821,19/09/2024,84.3,5109,
West Bengal,22.9731,87.0118,15/11/2024,18.5,3733,
Tamil Nadu,10.2501,78.7986,28/09/2024,29.8,3479,
Assam,27.3107,90.8173,22/09/2024,88.6,4633,
Tamil Nadu,12.3692,78.6025,25/09/2024,0,3062,
Odisha,19.5721,84.0848,23/09/2024,50.2,3881,
Karnataka,14.1962,76.7598,14/07/2024,44.3,4055,
Uttar Pradesh,25.9348,80.037,18/08/2024,0,3663,
Assam,27.5016,91.3411,23/08/2024,5.2,3938,
Uttar Pradesh,27.7415,81.1795,11/06/2024,49.6,4719,
Odisha,20.9531,83.1753,10/10/2024,12.4,3897,
Maharashtra,18.8929,75.3929,01/10/2024,21.8,3720,
Uttar Pradesh,25.5535,79.8762,19/08/2024,60,3936,
Odisha,20.8051,85.4633,03/11/2024,0,3714,
Bihar,26.0373,84.3639,20/06/2024,78.2,4556,
Gujarat,21.5724,72.3211,01/06/2024,77,4213,
Tamil Nadu,12.2036,78.6096,06/07/2024,61.5,3714,
Maharashtra,19.6251,76.5658,22/10/2024,0,3286,
Maharashtra,18.5449,74.3568,29/06/2024,100.7,5015,
Assam,26.5636,90.5108,21/09/2024,117.1,5009,
Uttar Pradesh,26.4614,80.8158,24/08/2024,24.6,4064,
Kerala,10.3025,76.3753,03/09/2024,71.8,4549,
Gujarat,22.6959,70.2036,03/11/2024,46.5,4447,
Assam,25.9162,92.6871,29/08/2024,79.9,4951,
Maharashtra,20.4707,77.1847,11/07/2024,89.7,4399,
West Bengal,21.3838,89.8653,27/11/2024,32.4,4429,
Gujarat,22.5724,71.4889,01/06/2024,84,4107,
Bihar,24.6793,85.9482,12/09/2024,87.8,4239,
Bihar,26.9438,86.3286,27/11/2024,2.1,3719,
Maharashtra,18.503,75.1542,11/10/2024,24.9,3488,
Tamil Nadu,11.3776,77.2791,18/10/2024,2.3,3083,
Odisha,21.7421,86.0352,16/06/2024,3.7,3850,
Odisha,19.9228,84.9921,17/09/2024,63.9,4118,
Maharashtra,18.9024,77.1567,24/06/2024,47,3844,
Bihar,25.9075,85.5917,02/11/2024,24.1,4035,
Uttar Pradesh,28.2644,81.1537,12/11/2024,18.2,3991,
West Bengal,23.7193,88.7081,24/08/2024,20.1,4000,
Odisha,20.6888,83.9347,16/07/2024,71.2,4601,
West Bengal,21.648,89.2953,03/11/2024,2.3,3927,
West Bengal,23.7512,89.7731,23/07/2024,101,4802,
Odisha,21.1058,84.6271,27/07/2024,22.1,4406,
Odisha,21.8151,83.993,28/07/2024,61,4132,
West Bengal,23.997,87.9306,21/07/2024,68.9,3987,
West Bengal,23.9498,86.9919,28/07/2024,67.8,3882,
Uttar Pradesh,27.6967,81.4203,17/08/2024,48.8,4224,
Tamil Nadu,11.7764,78.123,05/08/2024,46.4,3498,
Assam,26.1965,93.0113,21/06/2024,61.1,4660,
Bihar,27.1065,84.0397,29/09/2024,80.7,4341,
Maharashtra,18.6438,76.8381,20/07/2024,30.9,3549,
Kerala,8.807,77.0996,07/09/2024,17.6,3793,
Tamil Nadu,10.7779,78.5599,13/10/2024,5.2,3283,
Kerala,10.0641,77.0984,10/08/2024,35.9,3929,
Odisha,21.762,83.8602,25/10/2024,35.2,4665,
Tamil Nadu,10.4515,78.039,12/06/2024,51.7,4160,
Tamil Nadu,12.1897,80.0766,11/08/2024,62.3,4059,
Gujarat,23.0778,70.7164,07/11/2024,1.9,3378,
West Bengal,22.1368,89.1612,10/09/2024,98.5,5006,
Uttar Pradesh,26.2668,82.1889,26/11/2024,0,3699,
Bihar,25.0216,85.3354,26/08/2024,85.4,4855,
Bihar,25.4662,86.1361,23/08/2024,89.9,5543,
Uttar Pradesh,27.3377,80.5603,30/07/2024,25.5,4081,
West Bengal,21.5263,88.673,16/10/2024,0,3400,
Uttar Pradesh,26.0341,81.3391,03/10/2024,0.5,3515,
Assam,26.3077,92.6583,27/11/2024,16.9,3938,
Uttar Pradesh,26.9304,82.2726,04/11/2024,27.1,3766,
Uttar Pradesh,25.6358,79.9092,28/11/2024,7.7,3857,
Karnataka,16.6411,75.3481,08/07/2024,146.3,5106,
Gujarat,21.7649,71.3274,17/08/2024,20.7,3867,
Odisha,20.335,83.9641,14/11/2024,33.1,4523,
,20.0986,76.0363,25/11/2024,0.6,3312,
Bihar,24.5381,85.8394,11/11/2024,8.7,4253,
Gujarat,23.7502,71.7217,17/11/2024,12.6,3231,
West Bengal,22.0881,87.9284,10/09/2024,36.5,3803,
Odisha,22.3013,83.9953,20/08/2024,90.5,4586,
Karnataka,14.6589,76.2233,26/08/2024,16.6,3450,
West Bengal,23.9086,87.0231,14/10/2024,0,3623,
Kerala,8.5675,77.2893,30/09/2024,71,4615,
Maharashtra,19.5917,75.1058,10/07/2024,146.1,4207,
Assam,26.4632,91.5759,23/09/2024,77.1,4716,
Karnataka,15.3949,77.1204,22/10/2024,10.9,3547,
Kerala,8.8484,75.194,04/10/2024,0,3604,
Odisha,20.9107,83.7966,08/11/2024,2.7,3535,
Tamil Nadu,12.0469,78.3133,21/11/2024,20.3,3709,
Tamil Nadu,10.0288,79.9153,26/10/2024,13.9,3430,
Bihar,25.8076,86.746,27/11/2024,0,3851,
West Bengal,21.5993,88.9658,10/10/2024,32.8,4164,
West Bengal,24.0945,87.6236,14/07/2024,0,3539,
Maharashtra,21.0094,75.3008,25/09/2024,79.9,4517,
West Bengal,22.203,87.8962,29/09/2024,17.4,3589,
Maharashtra,20.9676,74.5251,28/09/2024,11.4,3393,
Odisha,20.1824,83.8311,28/06/2024,95.9,4223,
Uttar Pradesh,27.844,80.0461,28/11/2024,4.4,4011,
Bihar,24.4069,86.7571,16/09/2024,0,3885,
Kerala,10.0608,77.9776,28/06/2024,51.9,4151,
Bihar,24.7039,84.2067,04/09/2024,23.8,3814,
Odisha,20.1011,83.9465,28/10/2024,3.2,3558,
Assam,25.5121,92.7385,01/06/2024,141.7,5083,
Kerala,11.2653,77.1716,15/10/2024,25.7,3869,
